Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
" The authors should provide the experimental results on large-scale data sets (e.g. ImageNet) to prove the effectiveness of the proposed method, as they only conduct experiments on small data sets, including CIFAR-10, CIFAR-100, and SVHN.",C,0.0005327655,0.00013713138,0.0001970854,0.00013213909,0.00017660212,0.00014864262
There is only one definition of the reward - related to batch number when the accuracy first exceeds a threshold.,C,0.00059915456,0.0001237836,0.00017907166,0.00012588789,0.00017839816,0.00014018024
None of these works have been compared with.    b. All the baseline methods use 8 bits per value.,C,0.0007137613,0.00011230048,0.00017742137,0.00011759009,0.00017975562,0.00013480072
"There is an explanation indicating that switching from SGD to TR causes an uphill movement (which I presume, is due to the trust region radius r being large); but statements such as - this will lead to climbing over to a wide minimum etc. are too strong; no evidence is given for this.",C,0.0005760913,0.0001271515,0.0001845597,0.0001260717,0.0001785268,0.00014515566
But there is no good and detailed experimental analysis that help explain these observations.,C,0.00058170897,0.00013046912,0.00018348603,0.00013278934,0.0001818887,0.00014706446
The writing of the paper needs a lot of improvement.,C,0.00055034115,0.00013810204,0.00019378253,0.00014037086,0.00018468733,0.00014887596
"The paper contains several grammatical mistakes, and in my opinion could explain things more clearly, particularly when arguing that the algorithm 2 will converge.",C,0.00056319736,0.00012945727,0.00018166096,0.00013014147,0.00017956666,0.00014587691
"For example, there is a lot of math, but in Section 4.5 the authors seem to hedge and say We give an intuitive explanation ... and leave the rigorous analysis to future works.  Please clarify.  ",C,0.00054333423,0.00013313344,0.00018867779,0.00013384485,0.0001786845,0.00014510764
"The choice of activations is not motivated, and performance on variants is not reported.",C,0.00060895144,0.00012487,0.00018262936,0.00012740905,0.00018148938,0.0001444538
"The use for a genetic algorithm for optimization is not motivated, and no comparison is made to the performance and efficiency of other approaches (like standard backpropagation)",C,0.0005918248,0.00012530107,0.0001802647,0.00012702087,0.00017876289,0.00014626062
"However, the paper lacks discussion / evidence of how hard it is to optimize for this VGG-based PIR score.",C,0.00086997106,0.00010420667,0.00018564178,0.00010416057,0.0001882318,0.00014030166
"Overall, I find this direction exciting and hope the authors would keep pushing in this direction! However, the current manuscript is not ready for publication.",C,0.00054093887,0.00013654903,0.0001861551,0.00014194282,0.00017835308,0.00014855957
The statement lacks scientific support.,C,0.00066847104,0.00012071144,0.00017569313,0.000117900876,0.00017807558,0.00014801323
More comments: The main problem with this paper is that the proposed systems is designed for a human interaction setting but no such experiment is done or presented.,C,0.000698264,0.00011630543,0.00017029082,0.00012646227,0.0001774796,0.000144249
"Incomplete experiments: The authors only show experiments on videos containing objects that have already been seen, but no experiments with objects never seen before.",C,0.0005938893,0.00012499212,0.00017346391,0.00012849052,0.00018110596,0.00014619174
"The authors also don't show any results on previous datasets, which would allow for a more objective comparison to existing state of the art.",C,0.00055395905,0.00013184885,0.00018820542,0.00013197263,0.00017625676,0.0001438844
n - I found the idea of Figure 1 very good but in its current form I didn't find it particularly insightful (these clouds are hard to interpret).,C,0.00055387325,0.00013060767,0.00018961307,0.00012665996,0.00017869711,0.00014307011
"I suggest the authors to demonstrate their method on some well-known datasets (e.g., MovieLens, Netflix), to give the readers an idea if the proposed method is indeed advantageous over more classical methods,",C,0.00054358674,0.00013071645,0.000182019,0.00012766225,0.00017481748,0.0001460719
"However, no results are provided for deeper networks, so it is unclear how this method can benefit the computation of very deep neural networks ",C,0.00058268756,0.00012903135,0.0001826621,0.00013511705,0.00017771039,0.00014644874
"Unfortunately, I do not believe the paper is ready for publication as it stands, as it suffers from lack of clarity and the experimentation is limited in scope.",C,0.0005999043,0.00012493967,0.0001763514,0.00013050745,0.00017768497,0.0001446527
It would be more helpful if the author can make those points more clear and offer some guidance about the choices between explicit and implicit transform in practice.,C,0.0005180627,0.00013822588,0.00018699995,0.0001452836,0.00017874346,0.00014999694
"My main issues with this paper are experiments: The proposed approach is tested only on 2 datasets (one synthetic, one real but tiny - 2K instances) and some of the plots (like Figure 5) are not convincing to me.",C,0.0006820354,0.00011597474,0.00017187644,0.00011900418,0.00017766313,0.00014245264
"I can see how it adds value over sampling  from the prior, but it's unclear if it has value over a modern approximate inference  scheme like a black box variational inference algorithm or stochastic gradient MCMC.",C,0.00060521794,0.0001250454,0.00017727511,0.0001336394,0.00017951685,0.00014709265
Cons: Some statements in this paper are not clear to me.,C,0.0006174286,0.0001207112,0.00018101602,0.000121572375,0.00017780073,0.00014026287
"This statement, in my view, could be misleading without further explanation (the non-sparse loss was mentioned in the abstract).",C,0.00055911456,0.00013234715,0.0001924775,0.00012594492,0.00018011023,0.00014401536
"Although the proof of the algorithm relies on the online learning regret bound, the algorithm itself requires visit all the data in each update, and thus, it is not suitable for online learning.",C,0.00060995686,0.000120576144,0.00017607282,0.000121653204,0.00017584498,0.00014096775
"The algorithm is closely related to boosting and MKL, while there is no such comparison.",C,0.0005707159,0.00013010611,0.00018980626,0.0001253992,0.00017935841,0.00014429384
Some minor points that I wonder about:  - The heuristic against repeating trigrams seems quite crude.,C,0.0006319146,0.00011832774,0.0001724421,0.000121432306,0.00017830955,0.00014137953
so that the recurrent neural networks with attention could capture the learning signal to avoid the repetition issue and the heuristic function in the test time can be removed.,C,0.0005945114,0.00012459276,0.00017520231,0.000130226,0.00017979555,0.00014579152
The paper is readable but not well polished,C,0.0006490162,0.000120456985,0.00017824717,0.00012325394,0.00018066769,0.00014419413
There is no quantitative evaluation and comparisons.,C,0.0005652975,0.00013293148,0.0001914441,0.00012775954,0.00018236382,0.00014403445
I think such generalization is interesting but the innovation seems to be very limited.,C,0.000556855,0.00013457674,0.00019184354,0.00013315349,0.00017829901,0.00014640867
And those theorems in section 4 are just some properties from previous definitions; they are not theorems.,C,0.0007648574,0.000109700995,0.00017511279,0.0001144347,0.00017965418,0.000137305
The results could make more sense by providing total time consumptions and time cost per iteration.,C,0.00058771996,0.000126648,0.00018194629,0.000131556,0.00018121945,0.00014186122
Section 5.3 could be improved by providing a curve (compression vs. error) instead of just providing a table of sampled operating points.,C,0.00055096124,0.00013221483,0.00019027975,0.00012882691,0.00018152346,0.00014413666
"For example, it is claimed that the proposed decomposition provides enhanced representation ability, but this is not justified rigorously either via more comprehensive experimentation or via a theoretical justification.",C,0.0005522054,0.00013127041,0.00018329002,0.00012973322,0.00017764956,0.00014791744
"Source of confusion: in algorithm 1 and 2, tilde{z} is sampled from Q_TH(Z|xi), some one is lead to believe that this is the sampling process as in VAEs, while in reality Q_TH(Z|xi) is deterministic in the experiments.",C,0.0006236676,0.00011889517,0.00018538565,0.00011625364,0.00017781413,0.00013782734
"But given the high price of quantum annealers, limited applicability of the technique, and unclear benefits of the authors' method, I do not think it is relevant to this specific conference.",C,0.00055772084,0.00012978667,0.00018404427,0.00013001732,0.00017760723,0.00014644273
"Further, the paper seems to simply leave out some portions: the introduction claims that one of the contributions is we show that techniques such as latent space trajectory embedding and dynamic unfolding can significantly boost the performance of the model based control variates, but I see literally no section that hints at anything like this (no mention of dynamic unfolding or latent space trajectory embedding ever occurs later in the paper).",C,0.0005380956,0.00013298182,0.00018969571,0.00013081495,0.00017789297,0.00014823611
